node_id,n_tips,height_yrs,hpd_lo_yrs,hpd_hi_yrs,calendar_mean,calendar_hpd_lo,calendar_hpd_hi,posterior
424,2,15.13283542893102,7.306157125901109,24.737416619967917,2009.367164571069,1999.762583380032,2017.193842874099,1.0
423,2,10.876567294437553,8.084773229861526,14.808877373368432,2013.6234327055624,2009.6911226266316,2016.4152267701384,0.4776613593182298
419,2,23.388764333652894,16.485896333248263,31.33899026681496,2001.111235666347,1993.161009733185,2008.0141036667517,0.43927289696781147
109,2,10.850587115969088,8.10375145223378,14.391062993660853,2013.6494128840309,2010.1089370063391,2016.3962485477662,0.38154020510883213
408,2,23.069407284446104,16.13996490619138,31.49600166967008,2001.430592715554,1993.00399833033,2008.3600350938086,0.9114232064088177
407,2,22.003410045292952,16.00047834693993,30.513010842100698,2002.4965899547071,1993.9869891578992,2008.4995216530601,0.3648070576993589
398,2,35.335859613369166,20.67129714243123,51.09296926417085,1989.1641403866308,1973.4070307358293,2003.8287028575687,0.9798891123431962
401,2,18.592349903580434,10.128576161673607,28.239974289536633,2005.9076500964195,1996.2600257104634,2014.3714238383263,1.0
135,2,16.823951823184665,14.122538411978496,20.442242493072,2007.6760481768154,2004.057757506928,2010.3774615880216,0.1973755847157254
131,2,24.79063946209335,18.66071501257113,31.908029262012178,1999.7093605379066,1992.5919707379878,2005.839284987429,0.03733291852312752
409,2,21.562387332036174,16.54409205847452,28.10370945417776,2002.9376126679638,1996.3962905458222,2007.9559079415255,0.9875334718503128
129,2,19.806222437836205,16.141891015926035,25.01798244359634,2004.6937775621639,1999.4820175564037,2008.358108984074,0.12388751236097377
140,2,18.89165106192925,16.000580371598318,24.122547059254146,2005.6083489380708,2000.3774529407458,2008.4994196284017,0.17744247286141265
397,2,33.6114315410277,19.08129077794888,50.525702368829684,1990.8885684589723,1973.9742976311704,2005.4187092220511,0.13142076199153344
396,2,30.904411850170828,18.627953922095145,45.078404849834726,1993.5955881498292,1979.4215951501653,2005.8720460779048,1.0
152,2,17.320044007808594,11.456504257209929,24.042168583022544,2007.1799559921915,2000.4578314169776,2013.0434957427901,0.9646781702425529
149,2,24.05999171014993,17.721497659473187,31.441201190149286,2000.44000828985,1993.0587988098507,2006.7785023405268,0.19512005422161977
145,2,25.68696870664577,18.140995523303786,34.68895997864615,1998.8130312933542,1989.8110400213538,2006.359004476696,0.9386117932022977
142,2,18.95987410809258,16.065523598244425,23.06456108863449,2005.5401258919073,2001.4354389113655,2008.4344764017555,0.9696892256752703
143,2,23.105237576761567,16.95221420817694,30.693104230489098,2001.3947624232385,1993.806895769511,2007.5477857918231,0.06561038210686548
393,2,25.50923281172973,13.72928871192073,38.22209843819218,1998.9907671882702,1986.2779015618078,2010.7707112880794,0.9993555627159698
388,2,20.231185917662135,8.500421784427886,32.792188878339175,2004.268814082338,1991.7078111216608,2015.999578215572,0.37375140276219154
382,2,31.589790573304704,21.237675373199295,43.42913746754391,1992.9102094266952,1981.070862532456,2003.2623246268008,0.8843123965289275
386,2,24.245101343969004,18.225367488659288,31.55662947001963,2000.254898656031,1992.9433705299803,2006.2746325113408,0.3305296607815469
447,2,30.378444602783738,19.094766517960522,42.45074483751074,1994.1215553972163,1982.0492551624893,2005.4052334820394,0.37860690436772926
445,2,27.571234551950496,15.314633846355974,41.31108651872995,1996.9287654480495,1983.18891348127,2009.185366153644,0.9998777791357873
443,2,12.436179531239457,8.650339104704358,17.15030211737394,2012.0638204687605,2007.349697882626,2015.8496608952955,0.9850334996277819
105,2,31.309890841574795,18.977436698599348,44.057181159053584,1993.1901091584252,1980.4428188409465,2005.5225633014006,0.10038777346918368
102,2,20.13819910056524,10.948626578440553,31.159828728929597,2004.3618008994347,1993.3401712710704,2013.5513734215594,1.0
103,2,25.841698938675197,14.72930883628294,37.65692011555478,1998.658301061325,1986.8430798844452,2009.770691163717,0.3897067810357663
100,2,25.066127551126524,13.337304025690713,38.13532579492622,1999.4338724488734,1986.3646742050737,2011.1626959743094,0.21934200731102987
93,2,12.192435162352691,8.09643992926351,17.99790582252166,2012.3075648376473,2006.5020941774783,2016.4035600707366,1.0
431,2,31.08944868845203,20.80012991928595,43.796804094970355,1993.410551311548,1980.7031959050296,2003.699870080714,0.05028833012966523
92,2,18.30437518104263,15.001508881739085,22.741640795367687,2006.1956248189574,2001.7583592046324,2009.498491118261,0.43946178375795825
439,2,20.325826819087833,11.444631631195051,30.22379509840198,2004.1741731809122,1994.276204901598,2013.055368368805,0.7434806279930223
438,2,12.742332973178131,8.179464484087077,18.731225078621776,2011.7576670268218,2005.7687749213783,2016.320535515913,0.494683392406751
432,2,35.3098258011435,23.236902033521744,48.95451203049447,1989.1901741988565,1975.5454879695055,2001.2630979664782,0.07656581593537849
112,2,24.927835683331992,14.23390722874666,36.492569418420885,1999.572164316668,1988.0074305815792,2010.2660927712534,0.47778358018244244
115,2,40.583445052088365,25.844564560536583,56.56333905804706,1983.9165549479117,1967.936660941953,1998.6554354394634,0.2734525171942534
430,2,22.28094937593334,16.56616051791002,29.702121058147043,2002.2190506240668,1994.797878941853,2007.93383948209,0.08901012210975434
410,2,8.80180421879655,7.045288107147485,12.241381345950856,2015.6981957812034,2012.258618654049,2017.4547118928526,1.0
415,2,24.107558604563568,13.58562137381972,35.13403515103158,2000.3924413954364,1989.3659648489684,2010.9143786261802,0.44101732202975524
416,2,25.84210231670171,14.057727449989272,38.498213654673066,1998.6578976832982,1986.001786345327,2010.4422725500108,0.9980889101232209
113,2,20.73019271243665,12.430757345096197,30.206147109348876,2003.7698072875633,1994.2938528906511,2012.0692426549037,0.9542005088832346
80,2,21.100543897264536,16.356328354243658,27.16579368784602,2003.3994561027355,1997.334206312154,2008.1436716457563,0.07848801679981333
85,2,19.522781822248113,16.15672246502811,24.04016838001735,2004.9772181777519,2000.4598316199827,2008.343277534972,0.28569682559082676
76,2,20.798727684179337,16.205474679843377,27.24085174240355,2003.7012723158207,1997.2591482575965,2008.2945253201567,0.07781024655281608
468,2,11.262519322529354,5.326926842418629,18.23873595082523,2013.2374806774706,2006.2612640491748,2019.1730731575813,1.0
461,2,9.972802208461186,4.778250481204566,15.813135626007409,2014.5271977915388,2008.6868643739926,2019.7217495187954,0.999022233086299
458,2,18.620042094556414,9.450299124346486,29.813083790531493,2005.8799579054437,1994.6869162094686,2015.0497008756536,0.11624315285385718
88,2,19.15813513534503,15.090604660070653,24.601173119837767,2005.341864864655,1999.8988268801622,2009.4093953399292,0.15398717792024533
87,2,20.130961722289502,15.118728656418511,26.776586155227847,2004.3690382777104,1997.723413844772,2009.3812713435814,0.10923211964311508
79,2,9.82380006067855,4.156180133270709,16.109802734019922,2014.6761999393214,2008.39019726598,2020.3438198667293,0.9919112009866558
75,2,18.572632826770434,15.094665611089454,23.21036839198723,2005.9273671732296,2001.2896316080128,2009.4053343889104,0.08092132309641004
448,2,33.15878818309492,21.449575492997354,45.58722930218181,1991.3412118169051,1978.9127706978181,2003.0504245070026,0.2774635837379585
455,2,22.67250021007335,17.50669726855938,28.66748315296371,2001.8274997899266,1995.8325168470362,2006.9933027314405,1.0
43,2,10.21868477411668,3.6031756791937823,17.885443236432423,2014.2813152258834,2006.6145567635676,2020.8968243208062,1.0
66,2,15.561404356432151,10.10953554176507,23.011170084816968,2008.9385956435679,2001.488829915183,2014.3904644582349,0.9999333340740658
63,2,31.476321587223623,19.255292870963984,44.94035750179489,1993.0236784127765,1979.559642498205,2005.244707129036,0.3466072599193342
65,2,21.19434455972261,12.573496108805386,31.19813583483574,2003.3056554402774,1993.3018641651643,2011.9265038911947,0.6673036966255931
59,2,27.244702056303584,17.661837168610816,37.892321140462855,1997.2552979436964,1986.6076788595371,2006.8381628313891,0.9983777958022688
467,2,15.045329261138356,14.001416203365181,17.029370020603835,2009.4546707388618,2007.470629979396,2010.4985837966349,0.29503005522160863
470,2,29.134866483016296,16.001743778397667,42.65025248898155,1995.3651335169836,1981.8497475110184,2008.4982562216023,0.6666370373662515
472,2,44.3100813708829,28.335207387984553,61.59136533098314,1980.189918629117,1962.908634669017,1996.1647926120154,0.43717292030088556
475,2,19.256725904728683,6.515748453989033,34.223730723692654,2005.2432740952713,1990.2762692763074,2017.984251546011,0.9147898356684926
56,2,18.56325829400189,11.093592167334918,27.05454020737551,2005.9367417059982,1997.4454597926244,2013.406407832665,1.0
481,2,53.826634958776815,30.65700068808826,79.28083263345223,1970.6733650412232,1945.2191673665477,1993.8429993119116,1.0
482,2,15.933490596795753,8.752643149180585,25.022001406361028,2008.5665094032042,1999.4779985936389,2015.7473568508194,1.0
55,2,14.931424195424754,8.7235230308778,22.382048664840852,2009.5685758045752,2002.1179513351592,2015.776476969122,1.0
54,2,30.850284076867954,19.069467163071096,43.034977698886394,1993.6497159231321,1981.4650223011135,2005.430532836929,0.12198753347185032
50,2,13.39542433856874,8.250553226052546,19.84164964209924,2011.1045756614312,2004.6583503579009,2016.2494467739475,0.81305763269297
51,2,25.087196287906277,16.142648632460123,35.285995384558134,1999.4128037120938,1989.2140046154418,2008.3573513675399,0.12994300063332628
33,2,17.761102512255718,10.849302946619503,25.442301058504995,2006.7388974877442,1999.057698941495,2013.6506970533806,0.9993555627159698
32,2,14.404902541162091,9.183681040040426,20.306953879756293,2010.095097458838,2004.1930461202437,2015.3163189599595,0.37629581893534514
26,2,27.900657304289567,18.35123128012117,38.53382393849671,1996.5993426957104,1985.9661760615033,2006.1487687198787,0.09461005988822346
27,2,20.98124375119404,14.228747324017206,29.3332729268422,2003.5187562488059,1995.1667270731577,2010.2712526759829,0.4238619570893657
494,2,23.85909848834006,15.396268627232587,32.60510173916475,2000.6409015116599,1991.8948982608354,2009.1037313727675,0.31881867979244677
38,2,19.837793833118813,16.171532896138842,24.424913186158392,2004.662206166881,2000.0750868138416,2008.3284671038612,0.2690303441072877
493,2,24.687215011722177,17.428595512620745,33.2190501295882,1999.8127849882778,1991.2809498704119,2007.0714044873794,0.5842601748869457
40,2,19.931614544511934,16.063240108942352,25.7567655727172,2004.5683854554882,1998.743234427283,2008.4367598910576,0.12636526260819325
498,2,65.05341272305718,45.60831398225358,86.68415325841704,1959.4465872769429,1937.8158467415828,1978.8916860177465,1.0
497,2,31.545262207312902,18.50486197501121,46.846653327391095,1992.9547377926872,1977.653346672609,2005.9951380249888,0.8612348751680536
496,2,18.49792392258539,13.099725135991434,25.361294283509494,2006.0020760774146,1999.1387057164904,2011.4002748640087,0.9952111643203965
499,2,52.223748613165824,33.8168668656935,72.45712110705591,1972.2762513868342,1952.0428788929441,1990.6831331343064,1.0
9,2,15.048719005947564,6.4313110176073,24.597497474052204,2009.4512809940525,1999.9025025259477,2018.0686889823928,0.5370940322885301
503,2,17.985451565619226,9.686444287881045,28.65618385487386,2006.5145484343807,1995.843816145126,2014.813555712119,0.8782791302318863
524,2,12.791399940709566,7.00893537432097,20.52935857350616,2011.7086000592903,2003.9706414264938,2017.491064625679,0.9999333340740658
526,2,8.702464968922714,6.878189995050207,12.323156214421545,2015.7975350310774,2012.1768437855785,2017.6218100049498,1.0
